device,mode,impl,launcher,variant,lanes,stack_policy,copy_policy,phys,nzstack,bcopy,threads,nz,nxp,nyp,land_pct,toolchain,gpu_arch,ms_min,ms_med,ns_per_col,it_outer,it_inner,kd_sum,regs,local_b,reps,nrun,host,git_hash,_file
V100,cuda_opt,,,cuda_opt,1,prod,prod,faithful,128,0,1,10,64,64,0,nvcc 12.9,,8.9236359215E-01,8.9236359215E-01,182.115019,4902,11606,6.8205675711E+02,80,66496,296,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_053235.csv
V100,cuda_opt,,,cuda_opt,1,prod,prod,faithful,128,0,1,30,64,64,0,nvcc 12.9,,3.0607459502E+00,3.0607459502E+00,624.642031,4900,96753,1.1269504893E+04,80,66496,98,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_053235.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,fit,opt,faithful,101,0,1,100,473,297,0,nvfortran 12.9,,1.6669233333E+02,1.6673031667E+02,1148.517148,145137,2935887,5.1127272001E+05,96,52640,6,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,fit,opt,faithful,11,0,1,10,473,297,0,nvfortran 12.9,,3.7529080000E+00,3.7542510000E+00,25.857693,145197,299883,1.7667795128E+04,96,6560,100,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,fit,opt,faithful,16,0,1,15,96,96,0,nvfortran 12.9,,1.5539320000E+00,1.55472,149.359093,10407,110558,5.8487484802E+03,80,9152,100,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,fit,opt,faithful,26,0,1,25,473,297,0,nvfortran 12.9,,2.6234951282E+01,2.6244151282E+01,180.759912,145137,2778428,2.4191559953E+05,80,14272,39,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,fit,opt,faithful,31,0,1,30,473,297,0,nvfortran 12.9,,3.4388003333E+01,3.4398000000E+01,236.934781,145137,2866522,3.2998816625E+05,96,16800,30,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,fit,opt,faithful,31,0,1,30,96,96,0,nvfortran 12.9,,4.0995356164E+00,4.10017,394.034565,10404,205409,2.3799892298E+04,96,16800,73,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,fit,opt,faithful,51,0,1,50,473,297,0,nvfortran 12.9,,7.2089214286E+01,7.2096571429E+01,496.697701,145137,2935578,4.9695304208E+05,96,27040,14,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,fit,opt,faithful,76,0,1,75,473,297,0,nvfortran 12.9,,1.2038522222E+02,1.2042332222E+02,829.459216,145137,2936000,5.1066355936E+05,80,39872,9,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,prod,opt,faithful,128,0,1,10,473,297,0,nvfortran 12.9,,3.8356280000E+00,3.8408990000E+00,26.427637,145197,299883,1.7667795128E+04,80,66496,100,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,prod,opt,faithful,128,0,1,100,473,297,0,nvfortran 12.9,cc70,1.6826101667E+02,1.6831548333E+02,1159.325442,145137,2935887,5.1127272001E+05,80,66496,6,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,prod,opt,faithful,128,0,1,15,96,96,0,nvfortran 12.9,,1.6006710000E+00,1.60223,153.851499,10407,110558,5.8487484802E+03,80,66496,100,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,prod,opt,faithful,128,0,1,25,473,297,0,nvfortran 12.9,cc70,2.6326284615E+01,2.6351471053E+01,181.389202,145137,2778428,2.4191559953E+05,80,66496,38,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,prod,opt,faithful,128,0,1,30,473,297,0,nvfortran 12.9,cc70,3.4849068966E+01,3.4867482759E+01,240.111543,145137,2866522,3.2998816625E+05,80,66496,29,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,prod,opt,faithful,128,0,1,30,64,64,0,nvfortran 12.9,cc70,3.0351378788E+00,3.0351378788E+00,619.415894,4900,96753,1.1269504893E+04,80,66496,66,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_073758.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,prod,opt,faithful,128,0,1,30,96,96,0,nvfortran 12.9,,4.0442594595E+00,4.04672,388.721594,10404,205409,2.3799892298E+04,80,66496,74,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,prod,opt,faithful,128,0,1,50,473,297,0,nvfortran 12.9,cc70,7.2649721429E+01,7.2673350000E+01,500.559619,145137,2935578,4.9695304208E+05,80,66496,14,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,cuda_opt,cuda_opt,cmp,cuda,1,prod,opt,faithful,128,0,1,75,473,297,0,nvfortran 12.9,cc70,1.2042432222E+02,1.2046045556E+02,829.728617,145137,2936000,5.1066355936E+05,80,66496,9,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,dc_gpu,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,96,96,0,nvfortran 26.5,cc70,4.8340756098E+00,4.8340756098E+00,464.636256,10404,205409,2.3799892298E+04,0,0,41,1,Big-Chungus,cf2104d,ks_min_Big-Chungus_20260803_180625.csv
V100,dc_gpu_acc,,,faithful,1,fit,prod,faithful,11,0,1,10,64,64,0,nvfortran,,1.0663800000E+00,1.0663800000E+00,217.628571,4902,11606,6.8205675711E+02,,,100,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_054401.csv
V100,dc_gpu_acc,,,faithful,1,fit,prod,faithful,31,0,1,30,64,64,0,nvfortran,,3.7227848101E+00,3.7227848101E+00,759.752002,4900,96753,1.1269504893E+04,,,79,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_054401.csv
V100,dc_gpu_acc,,,faithful,1,prod,prod,faithful,128,0,1,10,64,64,0,nvfortran,,1.1951968912E+00,1.1951968912E+00,243.917733,4902,11606,6.8205675711E+02,,,193,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_053235.csv
V100,dc_gpu_acc,,,faithful,1,prod,prod,faithful,128,0,1,30,64,64,0,nvfortran,,3.4448181818E+00,3.4448181818E+00,703.024119,4900,96753,1.1269504893E+04,,,88,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_053235.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,fit,prod,faithful,101,0,1,100,473,297,0,nvfortran,,1.9801931667E+02,1.9809451667E+02,1364.361374,145137,2935887,5.1127272001E+05,0,0,6,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,fit,prod,faithful,11,0,1,10,473,297,0,nvfortran,,3.8983010000E+00,3.9035580000E+00,26.859457,145197,299883,1.7667795128E+04,0,0,100,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,fit,prod,faithful,16,0,1,15,96,96,0,nvfortran,,1.8412180000E+00,1.95388,176.972126,10407,110558,5.8487484802E+03,0,0,100,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,fit,prod,faithful,26,0,1,25,473,297,0,nvfortran,,2.8995057143E+01,2.9007680000E+01,199.777156,145137,2778428,2.4191559953E+05,0,0,35,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,fit,prod,faithful,31,0,1,30,473,297,0,nvfortran,,3.8863611538E+01,3.8910846154E+01,267.771909,145137,2866522,3.2998816625E+05,0,0,26,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,fit,prod,faithful,31,0,1,30,96,96,0,nvfortran,,4.5859863636E+00,4.70006,440.790692,10404,205409,2.3799892298E+04,0,0,66,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,fit,prod,faithful,51,0,1,50,473,297,0,nvfortran,,8.3439908333E+01,8.3444000000E+01,574.904458,145137,2935578,4.9695304208E+05,0,0,12,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,fit,prod,faithful,76,0,1,75,473,297,0,nvfortran,,1.3913288750E+02,1.3919898750E+02,958.631414,145137,2936000,5.1066355936E+05,0,0,8,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,prod,prod,faithful,128,0,1,10,473,297,0,nvfortran,cc70,4.4144800000E+00,4.4186000000E+00,30.415952,145197,299883,1.7667795128E+04,0,0,100,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,prod,prod,faithful,128,0,1,100,473,297,0,nvfortran,cc70,1.9555251667E+02,1.9570016667E+02,1347.365018,145137,2935887,5.1127272001E+05,0,0,6,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,prod,prod,faithful,128,0,1,15,96,96,0,nvfortran,,1.9692800000E+00,2.05459,189.281046,10407,110558,5.8487484802E+03,0,0,100,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,prod,prod,faithful,128,0,1,25,473,297,0,nvfortran,,2.9939497059E+01,2.9946464706E+01,206.284387,145137,2778428,2.4191559953E+05,0,0,34,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,prod,prod,faithful,128,0,1,30,473,297,0,nvfortran,,3.9594153846E+01,3.9620803846E+01,272.805376,145137,2866522,3.2998816625E+05,0,0,26,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,prod,prod,faithful,128,0,1,30,64,64,0,nvfortran,cc70,3.7137150943E+00,3.7137150943E+00,757.901040,4900,96753,1.1269504893E+04,254,66600,53,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_073758.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,prod,prod,faithful,128,0,1,30,96,96,0,nvfortran,,4.5958769231E+00,4.59721,441.741342,10404,205409,2.3799892298E+04,0,0,65,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,prod,prod,faithful,128,0,1,50,473,297,0,nvfortran,,8.2994315385E+01,8.3011315385E+01,571.834304,145137,2935578,4.9695304208E+05,0,0,13,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,cmp,faithful,1,prod,prod,faithful,128,0,1,75,473,297,0,nvfortran,,1.3955062500E+02,1.3957712500E+02,961.509643,145137,2936000,5.1066355936E+05,0,0,8,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,solo,faithful,1,fit,prod,faithful,101,0,1,100,473,297,0,nvfortran,,1.9794336667E+02,1.9808096667E+02,1363.838075,145137,2935887,5.1127272001E+05,0,0,6,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,solo,faithful,1,fit,prod,faithful,11,0,1,10,473,297,0,nvfortran,,3.8926510000E+00,3.8930320000E+00,26.820528,145197,299883,1.7667795128E+04,0,0,100,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,solo,faithful,1,fit,prod,faithful,16,0,1,15,96,96,0,nvfortran,,1.8440200000E+00,1.93167,177.241446,10407,110558,5.8487484802E+03,0,0,100,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,dc_gpu_acc,dc,solo,faithful,1,fit,prod,faithful,26,0,1,25,473,297,0,nvfortran,,2.8972571429E+01,2.8995457143E+01,199.622229,145137,2778428,2.4191559953E+05,0,0,35,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,473,297,0,nvfortran,,3.8969388462E+01,3.8971726923E+01,268.500716,145137,2866522,3.2998816625E+05,0,0,26,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,96,96,0,nvfortran,,4.5894530303E+00,4.63416,441.123898,10404,205409,2.3799892298E+04,0,0,66,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,dc_gpu_acc,dc,solo,faithful,1,fit,prod,faithful,51,0,1,50,473,297,0,nvfortran,,8.3320230769E+01,8.3351333333E+01,574.079875,145137,2935578,4.9695304208E+05,0,0,13,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,solo,faithful,1,fit,prod,faithful,76,0,1,75,473,297,0,nvfortran,,1.3922950000E+02,1.3926476250E+02,959.297078,145137,2936000,5.1066355936E+05,0,0,8,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,solo,faithful,1,prod,prod,faithful,128,0,1,10,473,297,0,nvfortran,cc70,4.4167120000E+00,4.4181490000E+00,30.431330,145197,299883,1.7667795128E+04,0,0,100,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,dc_gpu_acc,dc,solo,faithful,1,prod,prod,faithful,128,0,1,100,473,297,0,nvfortran,,1.9562936667E+02,1.9568301667E+02,1347.894518,145137,2935887,5.1127272001E+05,0,0,6,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,solo,faithful,1,prod,prod,faithful,128,0,1,15,96,96,0,nvfortran,,1.9789810000E+00,2.02325,190.213476,10407,110558,5.8487484802E+03,0,0,100,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,dc_gpu_acc,dc,solo,faithful,1,prod,prod,faithful,128,0,1,25,473,297,0,nvfortran,,2.9927791176E+01,2.9940997059E+01,206.203733,145137,2778428,2.4191559953E+05,0,0,34,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,473,297,0,nvfortran,,3.9588076923E+01,3.9635765385E+01,272.763506,145137,2866522,3.2998816625E+05,0,0,26,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,solo,faithful,1,prod,prod,faithful,128,0,1,30,96,96,0,nvfortran,,4.5984984848E+00,4.59907,441.993318,10404,205409,2.3799892298E+04,0,0,66,2,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_064309.csv
V100,dc_gpu_acc,dc,solo,faithful,1,prod,prod,faithful,128,0,1,50,473,297,0,nvfortran,,8.3030169231E+01,8.3031000000E+01,572.081339,145137,2935578,4.9695304208E+05,0,0,13,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_065354.csv
V100,dc_gpu_acc,dc,solo,faithful,1,prod,prod,faithful,128,0,1,75,473,297,0,nvfortran,cc70,1.3961851250E+02,1.3973736250E+02,961.977390,145137,2936000,5.1066355936E+05,0,0,8,3,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_072249.csv
V100,dc_gpu_omp,,,faithful,1,fit,prod,faithful,11,0,1,10,64,64,0,nvfortran,,1.0646010000E+00,1.0646010000E+00,217.265510,4902,11606,6.8205675711E+02,,,100,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_054401.csv
V100,dc_gpu_omp,,,faithful,1,fit,prod,faithful,31,0,1,30,64,64,0,nvfortran,,3.4968372093E+00,3.4968372093E+00,713.640247,4900,96753,1.1269504893E+04,,,86,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_054401.csv
V100,dc_gpu_omp,,,faithful,1,prod,prod,faithful,128,0,1,10,64,64,0,nvfortran,,1.1497690000E+00,1.1497690000E+00,234.646735,4902,11606,6.8205675711E+02,,,100,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_054401.csv
V100,dc_gpu_omp,,,faithful,1,prod,prod,faithful,128,0,1,30,64,64,0,nvfortran,,3.4994129412E+00,3.4994129412E+00,714.165906,4900,96753,1.1269504893E+04,,,85,1,Big-Chungus,ad2cde0,ks_sweep_Big-Chungus_20260803_054401.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,101,0,1,100,64,64,0,ifx 2025.3.2,cc90,2.6478677988E+02,2.6495599747E+02,54038.118343,4900,99315,1.7375307995E+04,0,0,4,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,101,0,104,100,64,64,0,ifx 2025.3.2,cc90,4.6808314323E+00,4.7104907036E+00,955.271721,4900,99315,1.7375307995E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,101,0,26,100,64,64,0,ifx 2025.3.2,cc90,1.1738023093E+01,1.1758244315E+01,2395.514917,4900,99315,1.7375307995E+04,0,0,86,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,101,0,52,100,64,64,0,ifx 2025.3.2,cc90,8.1517004967E+00,8.1589007378E+00,1663.612346,4900,99315,1.7375307995E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,11,0,1,10,64,64,0,ifx 2025.3.2,cc90,3.4847593307E+00,3.4905695915E+00,711.175374,4902,11606,6.8205675711E+02,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,11,0,104,10,64,64,0,ifx 2025.3.2,cc90,2.5943994522E-01,2.5956153870E-01,52.946928,4902,11606,6.8205675711E+02,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,11,0,26,10,64,64,0,ifx 2025.3.2,cc90,5.7980060577E-01,5.8003902435E-01,118.326654,4902,11606,6.8205675711E+02,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,11,0,52,10,64,64,0,ifx 2025.3.2,cc90,4.0255784988E-01,4.0268898010E-01,82.154663,4902,11606,6.8205675711E+02,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,26,0,1,25,64,64,0,ifx 2025.3.2,cc90,3.6938607693E+01,3.6950750010E+01,7538.491366,4900,93699,8.2706422989E+03,0,0,28,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,26,0,104,25,64,64,0,ifx 2025.3.2,cc90,8.9466094971E-01,8.9488983154E-01,182.583867,4900,93699,8.2706422989E+03,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,26,0,26,25,64,64,0,ifx 2025.3.2,cc90,2.0756483078E+00,2.0773410797E+00,423.601695,4900,93699,8.2706422989E+03,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,26,0,52,25,64,64,0,ifx 2025.3.2,cc90,1.4103817940E+00,1.4131093025E+00,287.833019,4900,93699,8.2706422989E+03,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,31,0,1,30,64,64,0,ifx 2025.3.2,cc90,4.9937384469E+01,4.9944854918E+01,10191.302953,4900,96753,1.1269504893E+04,0,0,21,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,31,0,104,30,64,64,0,ifx 2025.3.2,cc90,1.1158990860E+00,1.1174511909E+00,227.734507,4900,96753,1.1269504893E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,31,0,26,30,64,64,0,ifx 2025.3.2,cc90,2.7021193504E+00,2.7029204369E+00,551.452929,4900,96753,1.1269504893E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,31,0,52,30,64,64,0,ifx 2025.3.2,cc90,1.8432807922E+00,1.8575310707E+00,376.179754,4900,96753,1.1269504893E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,51,0,1,50,64,64,0,ifx 2025.3.2,cc90,1.0977180004E+02,1.0977768898E+02,22402.408171,4900,99272,1.6897225677E+04,0,0,10,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,51,0,104,50,64,64,0,ifx 2025.3.2,cc90,2.1848297119E+00,2.2204804420E+00,445.883615,4900,99272,1.6897225677E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,51,0,26,50,64,64,0,ifx 2025.3.2,cc90,5.2668285370E+00,5.2684783936E+00,1074.862967,4900,99272,1.6897225677E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,51,0,52,50,64,64,0,ifx 2025.3.2,cc90,3.6907792091E+00,3.6923980713E+00,753.220247,4900,99272,1.6897225677E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,76,0,1,75,64,64,0,ifx 2025.3.2,cc90,1.8747750918E+02,1.8749666214E+02,38260.716159,4900,99341,1.7354910659E+04,0,0,6,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,76,0,104,75,64,64,0,ifx 2025.3.2,cc90,3.4288907051E+00,3.4299302101E+00,699.773613,4900,99341,1.7354910659E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,76,0,26,75,64,64,0,ifx 2025.3.2,cc90,8.5093212128E+00,8.5107207298E+00,1736.596166,4900,99341,1.7354910659E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,fit,prod,faithful,76,0,52,75,64,64,0,ifx 2025.3.2,cc90,5.9278082848E+00,5.9302496910E+00,1209.756793,4900,99341,1.7354910659E+04,0,0,100,3,x4310c1s0b0n0,5510df7,ks_min_aurora_20260804_040200.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,full,faithful,128,0,1,10,473,297,0,ifx 2025.3.2,none,9.9858370694E+01,1.0007300377E+02,688.028350,145197,299883,1.7667795128E+04,0,0,11,3,x4600c0s4b0n0,4581bbd,aurora_cpu_prod.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,full,faithful,128,0,1,100,473,297,0,ifx 2025.3.2,none,8.0943763256E+03,8.0984892845E+03,55770.591411,145137,2935887,5.1127272001E+05,0,0,3,3,x4600c0s4b0n0,4581bbd,aurora_cpu_prod.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,full,faithful,128,0,1,25,473,297,0,ifx 2025.3.2,none,1.1569422881E+03,1.1576463381E+03,7971.380751,145137,2778428,2.4191559953E+05,0,0,3,3,x4600c0s4b0n0,4581bbd,aurora_cpu_prod.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,full,faithful,128,0,1,30,473,297,0,ifx 2025.3.2,none,1.5504639943E+03,1.5508756638E+03,10682.761765,145137,2866522,3.2998816625E+05,0,0,3,3,x4600c0s4b0n0,4581bbd,aurora_cpu_prod.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,full,faithful,128,0,1,50,473,297,0,ifx 2025.3.2,none,3.3804267248E+03,3.3815886974E+03,23291.281512,145137,2935578,4.9695304208E+05,0,0,3,3,x4600c0s4b0n0,4581bbd,aurora_cpu_prod.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,full,faithful,128,0,1,75,473,297,0,ifx 2025.3.2,none,5.7487036387E+03,5.7498000463E+03,39608.808496,145137,2936000,5.1066355936E+05,0,0,3,3,x4600c0s4b0n0,4581bbd,aurora_cpu_prod.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,full,faithful,128,0,104,10,473,297,0,ifx 2025.3.2,none,7.5785899162E+00,7.5856804848E+00,52.216801,145197,299883,1.7667795128E+04,0,0,100,3,x4600c0s4b0n0,4581bbd,aurora_cpu_prod.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,full,faithful,128,0,104,100,473,297,0,ifx 2025.3.2,none,1.3444074988E+02,1.3454088569E+02,926.302389,145137,2935887,5.1127272001E+05,0,0,8,3,x4600c0s4b0n0,4581bbd,aurora_cpu_prod.csv
Xeon Max,dc_multicore,dc,solo,faithful,1,prod,full,faithful,128,0,104,25,473,297,0,ifx 2025.3.2,none,2.5082051754E+01,2.5086128712E+01,172.816386,145137,2778428,2.4191559953E+05,0,0,40,3,x4600c0s4b0n0,4581bbd,aurora_cpu_prod.csv
